id,Insult,Date,Comment,Usage
1913,1,20120603041700Z,"""\xa0Your racism sickens me and disgraces you and your family. Is this the way you were raised? Shame on you, your mother, your grandmother, and everybody else who let you grow up a human ruin.""",PrivateTest
1914,0,20120824170039Z,"""houston_FOrensics\xa0You are parsing words... You nee to step away and go back to the topic.""",PrivateTest
1915,0,20120531215752Z,"""\xa0Don't you mean ""Cyber Goose Step""?""",PrivateTest
1916,1,20120527161011Z,"""YUP...AND YOUR CRACK IS PROBABLY GROSS LIKE OLD DEAD MOUSE SMELL""",PrivateTest
1917,1,20120603202530Z,"""You, sir, are a moron.""",PrivateTest
1918,0,20120527204814Z,"""How tall are the ceilings, do you know?""",PrivateTest
1919,0,20120602112835Z,"""like Arthur replied I am shocked that a student able to earn $9035 in four weeks on the internet. have you seen this web link N u t ty R i c h  d o t  c o m""",PrivateTest
1920,0,20120527025234Z,"""You will be SO good at this Marlyne.""",PrivateTest
1921,1,20120531222409Z,"""Make a dumb comment, you deserve a dumb answer. """,PrivateTest
1922,0,20120529103338Z,"""Now....I am a father of one and I tell men all the time, it is a joy when you see your baby for the first time. Whatever problems, fears, worries you had, vanish from the moment you see the little hairs on his head! This guy needs to a good ass beating!""",PrivateTest
1923,0,20120601000558Z,"""Still not as good as ours were\n""",PrivateTest
1924,0,20120528100607Z,"""Lets Nuke Mexico..fuck em""",PrivateTest
1925,0,20120601143321Z,"""You are so wrong. UKIP is our only chance.""",PrivateTest
1926,0,20120601201058Z,"""Damn job creators.  We give them all the tax breaks and they still can't make jobs.  Let's give them more money.  It'll work better next time.  """,PrivateTest
1927,1,20120601054627Z,"""are you blind, it says alberto del rio""",PrivateTest
1928,1,20120825015743Z,"""@b2rad32..........your a jerk. He never tested positive over 500 times. There IS no proof. Go back under your rock.""",PrivateTest
1929,0,20120601224102Z,"""So sorry,Schatzi..May you stand up to the too many sorrows you are having now.""",PrivateTest
1930,1,20120531065656Z,"""Well, then you are a moron.  Something tells me that's not news to you.""",PrivateTest
1931,0,20120529030151Z,"""i wanna fight you and your 6 pack\n""",PrivateTest
1932,0,20120531153204Z,"""I hope you don't think any of your comments make you look smart.You are a heat fan and every word you say has got to be taken with a grain of salt""",PrivateTest
1933,0,20120527025308Z,"""Hope you are better soon, and that you get a chance to doodle on your hubby's head. :)""",PrivateTest
1934,0,20120601200813Z,"""\xa0you are a real charmer...""",PrivateTest
1935,1,20120527072940Z,"""the father must of been a nigger, thats why he isnt around.""",PrivateTest
1936,0,20120528025958Z,"""Oh shit Sam, you is funny..""",PrivateTest
1937,0,20120528175926Z,"""Why would\xa0you\xa0be specific right now an dlay yourself open to attacj ads on spending cuts.There will be plenty of time for that in the coming days.""",PrivateTest
1938,0,20120602003202Z,"""You were never a ""rotten apple"".  Ever.""",PrivateTest
1939,1,20120603121607Z,"""You're an Fing moron.""",PrivateTest
1940,1,20120603184420Z,"""pussy ass cunt bitch stfu dickwad""",PrivateTest
1941,1,20120529205914Z,"""V Nasty my bitch """,PrivateTest
1942,0,20120602033559Z,"""Abby!!! Are you getting chickens!!?!""",PrivateTest
1943,1,20120528200140Z,"""Let me get a crack at your girl homie.""",PrivateTest
1944,1,20120527072743Z,"""I sound like your pimp bitch!! Now lets go back and get you ready for the streets!! *grabs your neck*""",PrivateTest
1945,0,20120528095130Z,"""like Arthur replied I am shocked that a student able to earn $9035 in \n\nfour weeks on the internet. have you seen this web link N u tty R i c h \n\xa0d o t c o m""",PrivateTest
1946,1,20120601143606Z,"""You dont know mike and his hitler socialist pot smoking mind...""",PrivateTest
1947,0,20120602142120Z,"""i like Boston, man, but cant stand Garnett. u know he greeted TD mother's day just to spite him coz his mother died of an illness? come on, would you have wanted that?\n\nhe's a good player though. """,PrivateTest
1948,1,20120824232151Z,"""For an idiot, you still suck.""",PrivateTest
1949,0,20120601224022Z,"""but you would for a Muslim?""",PrivateTest
1950,0,20120529025321Z,"""Why aren't you supposed to be here?""",PrivateTest
1951,0,20120528030301Z,"""Not if you're bad and evil.""",PrivateTest
1952,1,20120527221319Z,"""That is right you dumb fool.  You have obviously never played high level competitive golf.  Both of Dufner's penalties were from shots that had water short and to the left.  The caddy needs to make sure the player takes enough club that he doesn't force the shot.  Dufner tends to hit a pulled draw when he tries to get extra on the shot.  Wake up you fool.  The caddy needs to talk to the player and make sure he plays to the right center and hits an easy(enough club) that he doesn't force the shot.  Oh you are too stupid to understand.""",PrivateTest
1953,1,20120603174748Z,"""you're f<v>ucking illiterate""",PrivateTest
1954,0,20120602051543Z,"""Zimmerman was attacked and his threatened by dopehead Trayvon.\xa0 Terrorists in the U. S. have put out a lynch contract on an innocent man.\xa0 U. S. Department of Justice, where are you?\xa0 If white men put out a lynch contract on a black man, you would be on it like ugly on an ape.""",PrivateTest
1955,0,20120603203108Z,"""Would you like your taxes pay for the cameras?""",PrivateTest
1956,1,20120603205942Z,"""Sour grapes you are.but I guess you don;t know any better.""",PrivateTest
1957,1,20120528070518Z,"""she never off, fuck u mean.""",PrivateTest
1958,1,20120601033854Z,"""you are an idiot-_-""",PrivateTest
1959,1,20120603173634Z,"""And your comments about my mom were?\n\nYou are an @ssclown""",PrivateTest
1960,0,20120527211656Z,"""Now you're talking..""",PrivateTest
1961,1,20120527140433Z,"""Yeah I know you are. And that's ok. I know you can't express it better than a three year old and that's why you should have stayed in school...better yet your moms should have swallowed you lmao""",PrivateTest
1962,1,20120826010540Z,"""you're a little savage""",PrivateTest
1963,0,20120531145930Z,"""Who is your source, Tyrone Biggums?""",PrivateTest
1964,0,20120603210236Z,"""so whats you're point. they are still Losers""",PrivateTest
1965,0,20120531055017Z,"""fucking stupid waste of beauty.""",PrivateTest
1966,1,20120529144041Z,"""\xa0Brock Lesnar you dumb psycho dick bitch you think you can troll Triple \nDick? Go fuck yourself and win over Triple H! You lost to thugasuckdick \nCena who is jerking off to David Otunga you are a loser i hope you beat \nTriple H! Live like a windrammer as you fuck!""",PrivateTest
1967,0,20120527062907Z,"""can i just say... we are gonna get fat when we move out! thank you pinterest!\n""",PrivateTest
1968,0,20120530223424Z,"""Cousin, you rock!""",PrivateTest
1969,0,20120601154351Z,"""Kelly, you're up""",PrivateTest
1970,1,20120824132045Z,"""Id love to bitch-slap bettman.... knock that smug look of his ugly face""",PrivateTest
1971,1,20120603201625Z,"""Fu ck you too SD. :):)""",PrivateTest
1972,0,20120528064022Z,"""Hey\xa0@ign-b9606001de921324b66a3e5949ba481e:disqus\xa0, you are awesome!""",PrivateTest
1973,1,20120529160132Z,"""Why? You're the one who fucked up. That's not their fault.""",PrivateTest
1974,1,20120602215039Z,"""You do realize what an amazingly huge hypocrite you are, right? You can't complain about other people's comments when you yourself are one of the very worst offenders.\xa0""",PrivateTest
1975,1,20120603163502Z,"""You sound like a sore loser.""",PrivateTest
1976,0,20120528001207Z,"""He's like a Punch Sock'em Robot, Stiff as Fuck haha""",PrivateTest
1977,0,20120528234417Z,"""I just hope your on here after the election is over...after Obama Wins again.....I want to say thank you for your comments they were nice but Americas not dumb....they no Mitt Romney don't have a chance in hell to beat Obama.....\n\nVote Obama""",PrivateTest
1978,1,20120531130309Z,"""Burkes a clown and you spell like 1!!! """,PrivateTest
1979,1,20120529075550Z,"""Jreall100 you are a fucking idiot! Probley the bigest one on here! I dont even no were to start. First off everything he said IS True about the racist shit . Ok second just because ""have"" a ccw doesnt mean u can start threating ppl. Thats the quickest way to get you ccw voided. Ok third you say your about to be a cop and yet yyour saying your gonna beat/kill whites like zimmerman did to a black. Are you fucking kidding are you that fucking ignorant you would say that when you about to be a cop? You better hope no law enforcement agency sees this, because, they DO monitor worldstar.   Ima leave it at that """,PrivateTest
1980,1,20120528030046Z,"""so why ya dumbass watch out it then. Fukkin whiny ass bitch hyprocrite loser motherfooker""",PrivateTest
1981,0,20120531185611Z,"""They aren't successful through good business practice they just make money by leeching off the public get your facts and wind your neck in right before you comment.""",PrivateTest
1982,1,20120825201957Z,"""Your still a moron.""",PrivateTest
1983,1,20120527204807Z,"""You are fucking stupid. ...... Most pageant girls choose for themselves .. ??? Wtf. If the mother wouldent do this shows, then the children would play normal like the other normal children.\nAnd look where Miss America has gotten in life ??\n\nmiss america is a joke in life.""",PrivateTest
1984,0,20120602194839Z,"""oh, please fuck me.\n\xa0""",PrivateTest
1985,1,20120527155102Z,"""GOOD CUZ AFGAN HAS TURNED YOURS INTO A POPPY DEPENDANT NATION OF FUREEKZ""",PrivateTest
1986,0,20120602191154Z,"""So are you working on a trailer as well?  """,PrivateTest
1987,1,20120528001046Z,"""fuck this server, mods and admins and staff are corrupt, fuck it and fuck anyone who plays here, i got banned for saying ""welcome"" to the owner, fuck.""",PrivateTest
1988,1,20120602150412Z,"""You are too. Whiney Steeler fan?""",PrivateTest
1989,1,20120603202911Z,"""\xa0Oh, you fucking tease!""",PrivateTest
1990,0,20120602003139Z,"""Welcome aboard, and look forward to your work!""",PrivateTest
1991,1,20120826075014Z,"""I agree. Fox News is a grand mechanism for preaching, promoting, propagating all the negatives and evils in man: racism, bigotry, narrowmindedness, hatred of anything unfamiliar, ignorance, selfishness, greed.""",PrivateTest
1992,1,20120603174714Z,"""Jeb b itch slapped that little hoooo, and sent her back to her street corner! """,PrivateTest
1993,0,20120603070842Z,"""@Li Sa...feast your eyes.""",PrivateTest
1994,1,20120603174628Z,"""@danielle...you're an idiot...there just thought someone should tell u that u bitch..haven't u ever heard to each is own? Jeesh""",PrivateTest
1995,0,20120602141847Z,"""I just can't stop listening to your song ( pray for me). You are atrue star.""",PrivateTest
1996,1,20120601160608Z,"""Boy!-you\xa0racist scum\xa0""",PrivateTest
1997,0,20120529102957Z,"""Irrevelant indeed. But you are underestimating Alex. """,PrivateTest
1998,0,20120528135417Z,"""You're welcome, I've been laughing about your posts all morning""",PrivateTest
1999,1,20120603171615Z,"""You are here all the time. Life is too tough out there right a$$hole?""",PrivateTest
2000,1,20120527211710Z,"""You sound really smart""",PrivateTest
2001,0,20120529163810Z,"""\xa0This shit was fuck trashhhhh""",PrivateTest
2002,0,20120528061402Z,"""Yeah.\xa0 Motherfucking Stannis, man.\xa0 Holy shit.\n\nThat was an amazing fucking episode of television.\xa0 Cheers, kudos, hosannahs, and so on and so forth.\n\nMcCann, Headley, Dinklage, Cunningham, Dillane, Turner, and Flynn just fucking nailed every god damned thing they had to do this episode, and then some.""",PrivateTest
2003,0,20120602030714Z,"""are you online?\n""",PrivateTest
2004,0,20120602141918Z,"""Better watch out, heifer.  You are getting close to the tone of our earlier comments, which mysteriously disappeared.""",PrivateTest
2005,1,20120824115615Z,"""DEM = Despicable Evil Maggots blah blah blah""",PrivateTest
2006,0,20120529160200Z,"""Lingering fog has been fucked for over a week bud""",PrivateTest
2007,1,20120529132824Z,"""you are preaching to the choir babygirl, sing it out with sum soul sister, ill take the hatmony and riff that bitch a queen""",PrivateTest
2008,1,20120527155303Z,"""\xa0nahh this is true. you just hate the true because i bet you're dirty white man's whore too at least you look like smh!""",PrivateTest
2009,0,20120602165730Z,"""For you Alicia """,PrivateTest
2010,0,20120528063956Z,"""Fuck the UN.""",PrivateTest
2011,1,20120825130450Z,"""No you don't have a WP don't pretend, Trolls and haters always say they hate something but never get into specifics, such douche bags.\n\nNot everyone loves any OS, but as far as consumer satisfaction rates go WP ranks higher than Android and iOS, look it up. If more people really knew about WP the sales would reflect that but Windows 8 will hopefully change that.\n\nBy the way let me be the first to inform you that as iof this week Samsung has killed Bada and put Tizen on ice in a effort to focus more and Windows Phone and Android. Now you know.""",PrivateTest
2012,0,20120531162430Z,"""If we don't know who you are, how do we know you pay taxes?""",PrivateTest
2013,1,20120602214948Z,"""OMG lol look at these ""reasons why people troll"" Here is a real fact most troll's do what they do because if they don't the average stupid idiot gets away with posting a comment. If you're not retarded you have nothing to fear from trolls. But if you post something stupid expect to be harassed. Trolls are the internet police, keeping idiots from posting. Oh and if your stupid enough to see a comment and take it seriously and not realize that the troll is just trying to get you pissed. Then you write a paragraph talking back to them....you my friend just got....TROLLED :)\xa0""",PrivateTest
